,,,,,,,,,,,,on ground,,,,,,,,,,,,,,,,,,,,
27.07055092,1.00E-04,0,1,1,233,26,0,0,0,0,2,1,-0.274490342,0,0,90.27277374,-142.75354,0,3,0,0,-1,0,0,0,0,1,0,0,0,1,45
26.83587074,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,-50,110.5500031,0,3,1,12,3,0,0,0,0,1,0,0,-1.150000095,0,35
26.83587074,1.00E-04,0,1,1,63,8,0,0,0,0,2,1,0,0,0,-50,95.59999084,0,3,1,12,16,0,0,0,0,1,0,0,-1.149999857,0,38
26.83587074,1.00E-04,0,1,1,63,21,0,0,0,0,2,1,0,0,0,-50,80.64997101,0,3,1,12,29,0,0,0,0,1,0,0,-1.149999142,0,2
26.83587074,1.00E-04,0,1,1,63,34,0,0,0,0,2,1,0,0,0,-50,65.6999588,0,3,1,12,42,0,0,0,0,1,0,0,-1.14999795,0,48
26.83587074,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,-50,50.74998474,0,3,1,12,55,0,0,0,0,1,0,0,-1.149997115,0,27
26.83587074,1.00E-04,0,1,1,64,13,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,8,0,0,0,0,1,0,0,0,0,32
26.83587074,1.00E-04,0,1,1,64,14,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,21,0,0,0,0,1,0,0,0,0,25
26.83587074,1.00E-04,0,1,1,64,27,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,34,0,0,0,0,1,0,0,0,0,33
26.83587074,1.00E-04,0,1,1,64,40,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,47,0,0,0,0,1,0,0,0,0,4
26.83587074,1.00E-04,0,1,1,14,4,0,0,0,0,2,1,0,0,0,-50,45,0,3,1,13,60,0,0,0,0,1,0,0,0,0,3
26.83587074,23.22009468,0,1,1,25,9,0,0,0,0,1,0,0,2.059998989,0,-50,45,0,3,1,13,13,0,0,0,0,1,0,0,0,0,47
16.82786751,47.66008759,0,1,1,28,13,0,0,0,0,0,0,-0.773999989,1.099999309,0,-50,45,0,3,1,13,26,0,0,0,0,1,0,0,0,0,28
3.107869625,50.13008499,0,1,1,67,13,0,0,0,0,0,0,-1.110000014,-0.590000629,0,-50,45,0,3,1,13,39,0,0,0,0,1,0,0,0,0,32
-10.41213131,30.63007164,0,1,1,67,26,0,0,0,0,0,0,-0.980000138,-2.280000687,0,-50,45,0,3,1,13,52,0,0,0,0,1,0,0,0,0,38
-22.24213409,0.000100136,0,1,1,42,1,0,0,0,0,2,1,-1.700000525,-2.900000095,0,-50,45,0,3,1,13,5,0,0,0,0,1,0,0,0,0,37
-25.57214165,1.00E-04,0,1,1,180,0,0,0,9,0,2,1,0,0,0,-50,45,0,3,1,13,18,0,0,0,0,1,0,0,0,0,35
-18.73914146,23.22009468,0,1,1,25,9,0,0,0,0,1,0,0.773999989,2.059998989,0,-50,45,0,3,1,13,31,0,0,0,0,1,0,0,0,0,9
-13.00714302,38.17007828,0,1,1,67,13,0,0,0,0,1,0,0.188000038,0.369999051,0,-50,45,0,3,1,13,44,0,0,0,0,1,0,0,0,0,26
-6.253143311,31.15006828,0,1,1,67,26,0,0,0,0,1,0,0.753999949,-1.320000887,0,-50,45,0,3,1,13,57,0,0,0,0,1,0,0,0,0,4
2.638856649,2.270056725,0,1,1,29,4,0,0,0,0,1,0,0.624000072,-2.900000095,0,-50,45,0,3,1,13,10,0,0,0,0,1,0,0,0,0,5
2.638856649,26.71004868,0,1,1,27,13,0,0,0,0,0,0,0,1.099999309,0,-50,45,0,3,1,13,23,0,0,0,0,1,0,0,0,0,4
2.638856649,29.18004227,0,1,1,27,26,0,0,0,0,0,0,0,-0.590000629,0,-50,45,0,3,1,13,36,0,0,0,0,1,0,0,0,0,41
2.638856649,9.680033684,0,1,1,27,39,0,0,0,0,0,0,0,-2.280000687,0,-50,45,0,3,1,13,49,0,0,0,0,1,0,0,0,0,20
0.236456722,9.680033684,0,1,1,354,13,0,0,0,0,0,0,0.013371802,0.005439377,0,-50,44.61000061,0,3,1,29,2,0,0,0,0,1,0,0,-0.25999999,0,39
4.9970994,35.45387268,0,1,1,354,26,0,0,0,0,0,0,0.382131577,1.431825638,0,-50,29.40000153,0,3,1,29,7,0,0,0,0,1,0,0,-1.949999928,0,2
7.716020584,46.50811386,0,1,1,354,39,0,0,0,0,0,0,0.401172638,0.378067017,0,-50,0.000100136,0,3,1,42,1,0,0,0,0,2,1,0,-2.900000095,0,14
12.95298386,42.53123856,0,1,1,354,52,0,0,0,0,0,0,0.401370049,-1.197971344,0,-50,1.00E-04,0,3,1,42,14,0,0,0,0,2,1,0,0,0,46
14.11264896,22.50959396,0,1,1,35,1,0,0,0,0,0,0,-0.133182868,-1.524940372,0,-50,1.00E-04,0,3,1,42,27,0,0,0,0,2,1,0,0,0,47
8.141271591,1.00E-04,0,1,1,43,2,0,0,0,0,2,1,-1.258365571,0,0,-50,1.00E-04,0,3,1,14,10,0,0,0,0,2,1,0,0,0,50
5.976991653,1.00E-04,0,1,1,43,15,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,23,0,0,0,0,2,1,0,0,0,3
5.976991653,1.00E-04,0,1,1,43,28,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,36,0,0,0,0,2,1,0,0,0,14
5.976991653,18.97009659,0,1,1,25,7,0,0,0,0,1,0,0,2.319999218,0,-50,1.00E-04,0,3,1,14,49,0,0,0,0,2,1,0,0,0,40
5.976991653,37.30008316,0,1,1,25,20,0,0,0,0,1,0,0,0.629999042,0,-50,1.00E-04,0,3,1,14,2,0,0,0,0,2,1,0,0,0,35
10.28699207,33.66007233,0,1,1,66,13,0,0,0,0,1,0,0.566000044,-1.060000896,0,-50,1.00E-04,0,3,1,14,15,0,0,0,0,2,1,0,0,0,50
16.73499489,8.050058365,0,1,1,66,26,0,0,0,0,1,0,0.436000168,-2.750001431,0,-50,1.00E-04,0,3,1,14,28,0,0,0,0,2,1,0,0,0,33
20.15099525,1.00E-04,0,1,1,178,-1,0,0,1,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,41,0,0,0,0,2,1,0,0,0,2
0.360711336,1.00E-04,0,1,1,234,13,0,0,0,0,2,1,-2.947193027,0,0,-50,1.00E-04,0,3,1,14,54,0,0,0,0,2,1,0,0,0,29
-12.5421257,1.00E-04,0,1,1,234,26,0,0,0,0,2,1,-1.086959779,0,0,-50,1.00E-04,0,3,1,14,67,0,0,0,0,2,1,0,0,0,45
-13.71185684,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,5,0,0,0,0,2,1,0,0,0,0
-20.54485893,23.22009468,0,1,1,26,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-50,1.00E-04,0,3,1,14,18,0,0,0,0,2,1,0,0,0,26
-18.14245987,23.2200985,0,1,1,354,13,0,0,0,0,0,0,0.013371802,0.005439377,0,-50,1.00E-04,0,3,1,14,31,0,0,0,0,2,1,0,0,0,25
-9.94981575,48.99394226,0,1,1,354,26,0,0,0,0,0,0,0.382131577,1.431825638,0,-50,1.00E-04,0,3,1,14,44,0,0,0,0,2,1,0,0,0,5
-4.828495502,60.04818344,0,1,1,354,39,0,0,0,0,0,0,0.401172638,0.378067017,0,-50,1.00E-04,0,3,1,14,57,0,0,0,0,2,1,0,0,0,41
0.40846777,56.07130814,0,1,1,354,52,0,0,0,0,0,0,0.401370049,-1.197971344,0,-50,1.00E-04,0,3,1,14,10,0,0,0,0,2,1,0,0,0,25
9.468131065,36.04966354,0,1,1,35,1,0,0,0,0,0,0,0.90281713,-1.524940372,0,-50,1.00E-04,0,3,1,14,23,0,0,0,0,2,1,0,0,0,32
20.29475594,4.950257301,0,1,1,35,6,0,0,0,0,0,0,0.772817254,-2.900000095,0,-50,1.00E-04,0,3,1,14,36,0,0,0,0,2,1,0,0,0,34
27.30137634,1.00E-04,0,1,1,43,11,0,0,0,0,2,1,0.145634674,0,0,-50,1.00E-04,0,3,1,14,49,0,0,0,0,2,1,0,0,0,2
27.30137634,1.00E-04,0,1,1,43,24,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,2,0,0,0,0,2,1,0,0,0,18
27.30137634,1.00E-04,0,1,1,39,7,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,15,0,0,0,0,2,1,0,0,0,34
22.79902458,1.00E-04,0,1,1,60,10,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,28,0,0,0,0,2,1,0,0,0,18
41.48490143,1.00E-04,0,1,1,60,23,0,0,0,0,2,1,-3.534957767,0,0,-50,1.00E-04,0,3,1,14,41,0,0,0,0,2,1,0,0,0,29
41.54872513,1.00E-04,0,1,1,60,36,0,0,0,0,2,1,-0.020877837,0,0,-50,1.00E-04,0,3,1,14,54,0,0,0,0,2,1,0,0,0,4
41.64468002,1.00E-04,0,1,1,60,49,0,0,0,0,2,1,0.034059523,0,0,-50,1.00E-04,0,3,1,14,7,0,0,0,0,2,1,0,0,0,3
41.72574234,1.00E-04,0,1,1,39,3,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,20,0,0,0,0,2,1,0,0,0,15
41.72574234,1.00E-04,0,1,1,64,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,33,0,0,0,0,2,1,0,0,0,39
41.72574234,1.00E-04,0,1,1,64,26,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,46,0,0,0,0,2,1,0,0,0,17
41.72574234,1.00E-04,0,1,1,64,39,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,59,0,0,0,0,2,1,0,0,0,44
41.72574234,1.00E-04,0,1,1,178,-1,0,0,7,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,2,0,0,0,0,2,1,0,0,0,35
47.77474594,21.16009521,0,1,1,25,8,0,0,0,0,1,0,0.773999989,2.189999104,0,-50,1.00E-04,0,3,1,14,15,0,0,0,0,2,1,0,0,0,22
56.92675018,37.80007935,0,1,1,348,13,0,0,0,0,1,0,0.644000113,0.499999046,0,-50,1.00E-04,0,3,1,14,28,0,0,0,0,2,1,0,0,0,10
64.3887558,32.47006607,0,1,1,348,26,0,0,0,0,1,0,0.514000237,-1.190000892,0,-50,1.00E-04,0,3,1,14,41,0,0,0,0,2,1,0,0,0,5
70.16075897,5.170053005,0,1,1,348,39,0,0,0,0,1,0,0.384000361,-2.880001545,0,-50,1.00E-04,0,3,1,14,54,0,0,0,0,2,1,0,0,0,14
71.24652863,1.00E-04,0,1,1,347,52,0,0,0,0,2,1,-0.000412996,0,0,-50,1.00E-04,0,3,1,14,7,0,0,0,0,2,1,0,0,0,28
83.09831238,1.00E-04,0,1,1,347,65,0,0,0,0,2,1,0.472652435,0,0,-50,1.00E-04,0,3,1,14,20,0,0,0,0,2,1,0,0,0,1
83.57449341,1.00E-04,0,1,1,347,78,0,0,0,0,2,1,0.006069183,0,0,-50,1.00E-04,0,3,1,14,33,0,0,0,0,2,1,0,0,0,13
83.57260895,1.00E-04,0,1,1,347,91,0,0,0,0,2,1,-0.003080368,0,0,-50,1.00E-04,0,3,1,14,46,0,0,0,0,2,1,0,0,0,19
83.56482697,1.00E-04,0,1,1,18,5,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,59,0,0,0,0,2,1,0,0,0,12
83.56482697,1.00E-04,0,1,0,64,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,12,0,0,0,0,2,1,0,0,0,44
83.56482697,1.00E-04,0,1,0,64,26,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,25,0,0,0,0,2,1,0,0,0,26
83.56482697,1.00E-04,0,1,0,64,39,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,38,0,0,0,0,2,1,0,0,0,40
83.56482697,1.00E-04,0,1,0,178,-1,0,0,7,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,51,0,0,0,0,2,1,0,0,0,6
83.56482697,1.00E-04,0,1,0,235,12,0,0,9,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,4,0,0,0,0,2,1,0,0,0,0
83.56482697,1.00E-04,0,1,0,235,25,0,0,9,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,17,0,0,0,0,2,1,0,0,0,41
83.56482697,1.00E-04,0,1,0,178,-1,0,0,5,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,30,0,0,0,0,2,1,0,0,0,8
85.56569672,0,0,1,0,234,13,0,0,0,0,2,1,2.947193146,0,0,-50,1.00E-04,0,3,1,14,43,0,0,0,0,2,1,0,0,0,12
85.56569672,0,0,1,0,234,26,0,0,0,0,2,1,1.086959839,0,0,-50,1.00E-04,0,3,1,14,56,0,0,0,0,2,1,0,0,0,41
85.59057617,1.00E-04,0,1,0,178,-1,0,0,7,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,9,0,0,0,0,2,1,0,0,0,27
85.59057617,1.00E-04,0,1,0,235,12,0,0,9,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,22,0,0,0,0,2,1,0,0,0,30
85.59057617,1.00E-04,0,1,0,235,25,0,0,9,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,35,0,0,0,0,2,1,0,0,0,47
83.66791534,1.00E-04,0,1,0,14,1,0,0,0,0,2,1,-0.663856268,0,0,-50,1.00E-04,0,3,1,14,48,0,0,0,0,2,1,0,0,0,35
83.14020538,1.00E-04,0,1,0,212,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,61,0,0,0,0,2,1,0,0,0,39
83.14020538,1.00E-04,0,1,0,212,26,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,4,0,0,0,0,2,1,0,0,0,6
83.14020538,1.00E-04,0,1,0,41,1,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,17,0,0,0,0,2,1,0,0,0,19
57.56018066,1.00E-04,0,1,0,20,12,0,0,0,0,2,1,-4.439999819,0,0,-50,1.00E-04,0,3,1,14,30,0,0,0,0,2,1,0,0,0,37
31.5245533,1.00E-04,0,1,0,233,12,0,0,0,0,2,1,-2.617168307,0,0,-50,1.00E-04,0,3,1,14,43,0,0,0,0,2,1,0,0,0,13
23.5061779,1.00E-04,0,1,1,233,25,0,0,0,0,2,1,-0.362998948,0,0,-50,1.00E-04,0,3,1,14,56,0,0,0,0,2,1,0,0,0,49
23.13425255,1.00E-04,0,1,1,14,7,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,69,0,0,0,0,2,1,0,0,0,5
23.13425255,23.22009468,0,1,1,25,9,0,0,0,0,1,0,0,2.059998989,0,-50,1.00E-04,0,3,1,14,7,0,0,0,0,2,1,0,0,0,4
23.13425255,47.66008759,0,1,1,27,13,0,0,0,0,0,0,0,1.099999309,0,-50,1.00E-04,0,3,1,14,20,0,0,0,0,2,1,0,0,0,35
27.44425201,50.13008118,0,1,1,66,13,0,0,0,0,0,0,0.566000044,-0.590000629,0,-50,1.00E-04,0,3,1,14,33,0,0,0,0,2,1,0,0,0,11
30.49225235,30.63007164,0,1,1,66,26,0,0,0,0,0,0,0,-2.280000687,0,-50,1.00E-04,0,3,1,14,46,0,0,0,0,2,1,0,0,0,6
34.09225464,1.00E-04,0,1,1,42,4,0,0,0,0,2,1,0.480000094,0,0,-50,1.00E-04,0,3,1,14,59,0,0,0,0,2,1,0,0,0,28
34.33226013,1.00E-04,0,1,1,212,13,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,12,0,0,0,0,2,1,0,0,0,50
34.33226013,1.00E-04,0,1,1,212,26,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,25,0,0,0,0,2,1,0,0,0,15
34.33226013,1.00E-04,0,1,1,41,2,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,38,0,0,0,0,2,1,0,0,0,40
34.33226013,1.00E-04,0,1,1,180,0,0,0,12,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,51,0,0,0,0,2,1,0,0,0,20
27.49925423,23.22009468,0,1,1,26,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,-50,1.00E-04,0,3,1,14,64,0,0,0,0,2,1,0,0,0,4
27.49925423,47.66008759,0,1,1,27,13,0,0,0,0,0,0,0,1.099999309,0,-50,1.00E-04,0,3,1,14,2,0,0,0,0,2,1,0,0,0,10
22.10925865,50.13008499,0,1,1,67,13,0,0,0,0,0,0,-0.709999979,-0.590000629,0,-50,1.00E-04,0,3,1,14,15,0,0,0,0,2,1,0,0,0,41
13.789258,30.63007164,0,1,1,67,26,0,0,0,0,0,0,-0.580000103,-2.280000687,0,-50,1.00E-04,0,3,1,14,28,0,0,0,0,2,1,0,0,0,30
7.579256058,1.00E-04,0,1,1,42,4,0,0,0,0,2,1,-0.480000451,0,0,-50,1.00E-04,0,3,1,14,41,0,0,0,0,2,1,0,0,0,39
7.339255333,1.00E-04,0,1,1,235,12,0,0,1,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,54,0,0,0,0,2,1,0,0,0,36
7.339255333,1.00E-04,0,1,1,235,25,0,0,1,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,7,0,0,0,0,2,1,0,0,0,46
7.339255333,1.00E-04,0,1,1,18,6,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,20,0,0,0,0,2,1,0,0,0,22
7.339255333,1.00E-04,0,1,0,14,8,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,33,0,0,0,0,2,1,0,0,0,50
7.339255333,23.22009468,0,1,0,25,9,0,0,0,0,1,0,0,2.059998989,0,-50,1.00E-04,0,3,1,14,46,0,0,0,0,2,1,0,0,0,24
5.772769928,26.82979774,0,1,0,359,13,0,0,0,0,1,0,-0.246070385,-0.023047924,0,-50,1.00E-04,0,3,1,14,59,0,0,0,0,2,1,0,0,0,7
-6.499673843,1.00E-04,0,1,0,360,2,0,0,0,0,2,1,-1.49084568,0,0,-50,1.00E-04,0,3,1,14,12,0,0,0,0,2,1,0,0,0,25
-7.295942307,1.00E-04,0,1,0,360,15,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,25,0,0,0,0,2,1,0,0,0,49
-7.295942307,1.00E-04,0,1,0,360,28,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,38,0,0,0,0,2,1,0,0,0,28
-7.295942307,1.00E-04,0,1,0,360,41,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,51,0,0,0,0,2,1,0,0,0,8
-2.814942598,16.65009689,0,1,0,26,6,0,0,0,0,1,0,0.773999989,2.449999332,0,-50,1.00E-04,0,3,1,14,4,0,0,0,0,2,1,0,0,0,39
6.337058067,36.67008591,0,1,0,26,19,0,0,0,0,1,0,0.644000113,0.759999037,0,-50,1.00E-04,0,3,1,14,17,0,0,0,0,2,1,0,0,0,49
13.79906082,34.7200737,0,1,0,26,32,0,0,0,0,1,0,0.514000237,-0.930000901,0,-50,1.00E-04,0,3,1,14,30,0,0,0,0,2,1,0,0,0,5
13.79906082,59.16006851,0,1,0,27,13,0,0,0,0,0,0,0,1.099999309,0,-50,1.00E-04,0,3,1,14,43,0,0,0,0,2,1,0,0,0,2
9.489059448,61.63005829,0,1,0,27,26,0,0,0,0,0,0,-0.566000044,-0.590000629,0,-50,1.00E-04,0,3,1,14,56,0,0,0,0,2,1,0,0,0,40
3.041057587,42.13005066,0,1,0,27,39,0,0,0,0,0,0,-0.436000168,-2.280000687,0,-50,1.00E-04,0,3,1,14,9,0,0,0,0,2,1,0,0,0,23
3.041057587,42.13004684,0,1,0,354,13,0,0,0,0,0,0,-0.013371802,0.005439377,0,-50,1.00E-04,0,3,1,14,22,0,0,0,0,2,1,0,0,0,32
-1.719584823,67.90388489,0,1,0,354,26,0,0,0,0,0,0,-0.382131577,1.431825638,0,-50,1.00E-04,0,3,1,14,35,0,0,0,0,2,1,0,0,0,40
-6.84090519,78.95809937,0,1,0,354,39,0,0,0,0,0,0,-0.401172638,0.378067017,0,-50,1.00E-04,0,3,1,14,48,0,0,0,0,2,1,0,0,0,27
-14.48026848,74.98121643,0,1,0,354,52,0,0,0,0,0,0,-0.401370049,-1.197971344,0,-50,1.00E-04,0,3,1,14,1,0,0,0,0,2,1,0,0,0,13
-19.57993126,54.95957565,0,1,0,35,1,0,0,0,0,0,0,-0.374817133,-1.524940372,0,-50,1.00E-04,0,3,1,14,14,0,0,0,0,2,1,0,0,0,0
-28.21647072,9.459575653,0,1,0,35,6,0,0,0,0,0,0,-0.773999989,-3.5,0,-50,1.00E-04,0,3,1,14,27,0,0,0,0,2,1,0,0,0,40
-34.21847153,1.00E-04,0,1,0,43,10,0,0,0,0,2,1,-0.028000265,0,0,-50,1.00E-04,0,3,1,14,40,0,0,0,0,2,1,0,0,0,39
-34.21847153,1.00E-04,0,1,0,43,23,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,53,0,0,0,0,2,1,0,0,0,9
-34.21847153,1.00E-04,0,1,0,39,6,0,0,0,0,2,1,0,0,0,-50,1.00E-04,0,3,1,14,6,0,0,0,0,2,1,0,0,0,18
-24.5213089,1.00E-04,0,1,0,349,13,0,0,0,0,2,1,-0.000629425,0,0,-50,1.00E-04,0,3,1,14,19,0,0,0,0,2,1,0,0,0,40
-36.57158661,1.00E-04,0,1,0,350,4,0,0,0,0,2,1,-0.606250137,0,0,-50,2.69486475,7,3,1,90,2,0,0,37,0,1,0,1.63E-07,2.694764733,0,3
-40.2090683,1.00E-04,0,1,0,350,17,0,0,0,0,2,1,0,0,0,-50,21.25579453,7,3,1,90,15,0,0,24,0,1,0,1.30E-07,0.341763258,0,12
-40.2090683,1.00E-04,0,1,0,39,6,0,0,0,0,2,1,0,0,0,-50,10.97771358,7,3,1,90,28,0,0,11,0,1,0,8.96E-08,-1.401237249,0,7
-30.46907616,23.22009468,0,1,0,26,9,0,0,0,0,1,0,1.110000014,2.059998989,0,-50,1.00E-04,7,3,1,183,5,0,0,2,0,1,0,0,0,0,16
-15.91906452,38.17007828,0,1,0,67,13,0,0,0,0,1,0,1.110000014,0.369999051,0,-50,1.00E-04,7,3,1,183,18,0,0,2,0,1,0,0,0,0,51
-2.39906311,3.500076294,0,1,0,67,26,0,0,0,0,1,0,0.980000138,-3.5,0,-50,1.00E-04,7,3,1,184,5,0,0,216,0,2,1,0,0,0,43
4.88093853,1.00E-04,0,1,0,178,-1,0,0,7,0,2,1,0.120000385,0,0,-50,1.00E-04,7,3,1,184,18,0,0,203,0,2,1,0,0,0,44
10.92993927,21.16009521,0,1,0,26,8,0,0,0,0,1,0,0.773999989,2.189999104,0,-50,1.00E-04,7,3,1,184,31,0,0,190,0,2,1,0,0,0,38
0.921940506,45.60008621,0,1,0,27,13,0,0,0,0,0,0,-0.773999989,1.099999309,0,-50,1.00E-04,7,3,1,184,44,0,0,177,0,2,1,0,0,0,22
-8.230060577,48.07007599,0,1,0,348,13,0,0,0,0,0,0,-0.644000113,-0.590000629,0,-50,1.00E-04,7,3,1,184,57,0,0,164,0,2,1,0,0,0,14
-15.69206333,28.57006645,0,1,0,348,26,0,0,0,0,0,0,-0.514000237,-2.280000687,0,-50,1.00E-04,7,3,1,184,0,0,0,151,0,2,1,0,0,0,42
-21.07915878,1.00E-04,0,1,0,347,39,0,0,0,0,2,1,0.001819894,0,0,-50,1.00E-04,7,3,1,184,13,0,0,138,0,2,1,0,0,0,13
-21.07014847,1.00E-04,0,1,0,347,52,0,0,0,0,2,1,0.000412996,0,0,-50,1.00E-04,7,3,1,184,26,0,0,125,0,2,1,0,0,0,38
-25.71426964,1.00E-04,0,1,0,347,56,0,0,0,0,2,1,-3.314395785,0,0,-56.3096199,5.3132267,30,3,1,89,4,0,0,37,0,1,0,-2.066519022,1.605614781,0,32
-33.33419037,1.00E-04,0,1,0,347,69,0,0,0,0,2,1,-0.086866375,0,0,-79.83590698,11.13230991,30,3,1,89,17,0,0,24,0,1,0,-1.589596987,-0.544943571,0,35
-33.4041481,1.00E-04,0,1,0,347,82,0,0,0,0,2,1,-0.001409531,0,0,-97.16221619,-7.645869255,30,3,1,89,29,0,0,11,0,1,0,-1.112675071,-1.825502157,1,6
-33.39060974,1.00E-04,0,1,0,347,95,0,0,0,0,2,1,0.002410889,0,0,-108.2885361,-34.6013031,30,3,1,38,3,0,0,0,0,1,0,-0.635752976,-2.286060572,1,7
-33.3884201,1.00E-04,0,1,1,18,9,0,0,0,0,2,1,0,0,0,-113.2148666,-67.54401398,30,3,1,38,16,0,0,0,0,1,0,-0.158830702,-2.746619031,1,11
-33.3884201,1.00E-04,0,1,1,63,8,0,0,0,0,2,1,0,0,0,-113.4833298,-104.984787,30,3,1,38,29,0,0,0,0,1,0,0,-2.900000095,1,50
-33.3884201,1.00E-04,0,1,1,63,21,0,0,0,0,2,1,0,0,0,-113.4833298,-142.6847687,0,2,1,0,-1,0,0,0,0,1,0,0,0,1,29
-33.3884201,1.00E-04,0,1,1,63,34,0,0,0,0,2,1,0,0,0,-113.4833298,-142.6847687,0,2,1,0,-1,0,0,0,0,1,0,0,0,1,14
-33.3884201,1.00E-04,0,1,1,63,47,0,0,0,0,2,1,0,0,0,-113.4833298,-142.6847687,0,2,1,0,-1,0,0,0,0,1,0,0,0,1,4
-33.3884201,23.22009468,0,1,1,25,9,0,0,0,0,1,0,0,2.059998989,0,-113.4833298,-142.6847687,0,2,1,0,-1,0,0,0,0,1,0,0,0,1,23
-33.3884201,23.2200985,0,1,1,354,13,0,0,0,0,0,0,0.013371802,0.005439377,0,-113.4833298,-142.6847687,0,2,1,0,-1,0,0,0,0,1,0,0,0,1,51
-26.22537613,48.99394226,0,1,1,354,26,0,0,0,0,0,0,0.382131577,1.431825638,0,-50,107.0999985,0,2,1,12,6,0,0,0,0,1,0,0,-1.149999976,0,46
-24.53605843,60.04818344,0,1,1,354,39,0,0,0,0,0,0,0.401172638,0.378067017,0,-50,92.14997864,0,2,1,12,19,0,0,0,0,1,0,0,-1.149999499,0,35
-16.89669418,56.07130814,0,1,1,354,52,0,0,0,0,0,0,0.401370049,-1.197971344,0,-50,77.1999588,0,2,1,12,32,0,0,0,0,1,0,0,-1.149998665,0,32
-11.7970295,36.04966354,0,1,1,35,1,0,0,0,0,0,0,0.374817133,-1.524940372,0,-50,62.24996185,0,2,1,12,45,0,0,0,0,1,0,0,-1.149997473,0,41
-7.83440733,4.950257301,0,1,1,35,6,0,0,0,0,0,0,0.244817242,-2.900000095,0,-50,47.29999161,0,2,1,12,58,0,0,0,0,1,0,0,-1.149996519,0,43
-5.815869331,1.00E-04,0,1,1,43,11,0,0,0,0,2,1,0,0,0,-50,45,0,2,1,13,11,0,0,0,0,1,0,0,0,0,39
-5.815869331,1.00E-04,0,1,1,43,24,0,0,0,0,2,1,0,0,0,-50,45,0,2,1,13,24,0,0,0,0,1,0,0,0,0,46
-5.815869331,1.00E-04,0,1,1,18,7,0,0,0,0,2,1,0,0,0,-50,45,0,2,1,13,37,0,0,0,0,1,0,0,0,0,37
-31.37649727,1.00E-04,0,1,0,233,12,0,0,0,0,2,1,-2.617168307,0,0,-50,45,0,2,1,13,50,0,0,0,0,1,0,0,0,0,14
-39.39485931,1.00E-04,0,1,1,233,25,0,0,0,0,2,1,-0.362998948,0,0,-50,45,0,2,1,13,3,0,0,0,0,1,0,0,0,0,13
-39.76678467,1.00E-04,0,1,1,14,7,0,0,0,0,2,1,0,0,0,-50,45,0,2,1,13,16,0,0,0,0,1,0,0,0,0,37
